X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,LONG_CEN,LAT_CEN,SCH_CLASS,DISTRICT,PIN,MAJOR,MINOR,FEATUREDES,OSPI_CODE
-122.124652441515,47.6993527213884,537,624,12143,660,Norman Rockwell Elementary School,Norman Rockwell,11125 162nd Ave NE,98052,-122.12465368,47.69935058,10,LAKE WASHINGTON,3526059091,352605,9091,School-Elementary,0
-122.290868073075,47.612237471451,538,1068,453428,660,Madrona K-8 School,Madrona ,1121 33rd Ave,98122,-122.2908698,47.61223559,10,SEATTLE,7152200350,715220,0350,School-Elementary,2069
-122.354283933524,47.5022419431334,539,1123,500877,660,West Seattle Montessori School & Academy,West Seattle Montessori,11215 15th Ave SW,98146,-122.35428615,47.50224012,20,HIGHLINE,0723049112,072304,9112,School-Elementary,0
-122.031407944298,47.6000367990362,540,2172,12227,662,Skyline High School,Skyline,1122 228th Ave SE,98075,-122.03140959,47.60003441,10,ISSAQUAH,0324069106,032406,9106,School-High,4495
-122.18989073335,47.380080498991,541,371,631263,660,George T. Daniel Elementary School,George T. Daniel,11310 SE 248th St,98030,-122.18989361,47.38007841,10,KENT,2022059119,202205,9119,School-Elementary,4413
-122.314616328314,47.7134558382977,542,6600117,256128,664,Hazel Wolf K-8 School,Hazel Wolf,11530 12th Ave NE,98125,-122.3146176,47.71345403,10,SEATTLE,2044500390,204450,0390,School-Alternative,0
-121.909617835824,47.7005549784135,543,271,194,660,Stillwater Elementary School,Stillwater,11530 320th Ave NE,98014,-121.9096189,47.70055255,10,RIVERVIEW,3326079040,332607,9040,School-Elementary,4332
-122.166881958117,47.7046189794486,544,474,35270,663,Lake Washington Institute of Technology Kirkland Campus,Lake Washington IT,11605 132nd Ave NE,98034,-122.1668832,47.7046169,10,LAKE WASHINGTON,2826059151,282605,9151,School-College or University,5953
-122.166881958117,47.7046189794486,545,6600122,35270,664,Washington Network for Innovative Careers,WANIC,11605 132nd Ave NE,98034,-122.1668832,47.7046169,10,LAKE WASHINGTON,2826059151,282605,9151,School-Alternative,0
-122.329343299061,47.7148347169678,546,1149,247853,660,Northgate Elementary School,Northgate,11725 1st Ave NE,98125,-122.32934457,47.71483294,10,SEATTLE,6411600312,641160,0312,School-Elementary,3027
-122.183367562823,47.7248520978046,547,2206,8621,660,Robert Frost Elementary School,Robert Frost,11801 NE 140th St,98034,-122.18336873,47.72485005,10,LAKE WASHINGTON,2126059025,212605,9025,School-Elementary,3675
-122.181024582816,47.3588954598065,548,6600646,669319,660,Millennium Elementary School,Millennium,11919 SE 270th St,98030,-122.18102758,47.35889336,10,KENT,2822059052,282205,9052,School-Elementary,4581
-122.356974616451,47.6864097442498,549,855,12397,660,St. John Catholic School,St. John,120 N 79th St,98103,-122.35697601,47.68640801,20,SEATTLE,1646501150,164650,1150,School-Elementary,0
-122.31635067603,47.6127116224759,550,6600658,441089,662,Seattle Academy - Upper School,Seattle Academy,1201 E Union St,98122,-122.3163524,47.61270979,20,SEATTLE,3225049015,322504,9015,School-High,0
-122.317431583262,47.5094365105297,551,1265,12259,660,Beverly Park Elementary School,Beverly Park,1201 S 104th St,98168,-122.31743376,47.50943465,10,HIGHLINE,0523049202,052304,9202,School-Elementary,2765
-122.180866566695,47.6734244151186,552,473,8631,662,Lake Washington High School,Lake Washington,12033 NE 80th St,98033,-122.18086797,47.67342235,10,LAKE WASHINGTON,0925059012,092505,9012,School-High,2739
-122.17935659584,47.3709083633513,553,6600419,8602,665,Administration Center-Kent,Admin,12033 SE 256th St,98030,-122.17935952,47.37090626,10,KENT,2822059177,282205,9177,School-Other Facility,0
-122.176032020469,47.7419521491638,554,268,110,660,Woodmoor Elementary School,Woodmoor,12225 NE 160th St,98011,-122.1760331,47.7419501,10,NORTHSHORE,1626059011,162605,9011,School-Elementary,4377
-122.301189190614,47.4928364633567,555,1277,12266,660,Hilltop Elementary School,Hilltop,12250 24th Ave S,98168,-122.30119145,47.49283458,10,HIGHLINE,0257000231,025700,0231,School-Elementary,3165
-122.313820029089,47.7217223012401,556,1101,272614,660,St. Matthew School,St. Matthew,1230 NE 127th St,98125,-122.31382127,47.72172049,20,SEATTLE,6414100390,641410,0390,School-Elementary,0
-122.173701361825,47.6403675713673,557,157,117736,660,Cherry Crest Elementary School,Cherry Crest,12400 NE 32nd St,98005,-122.17370291,47.64036549,10,BELLEVUE,2125059050,212505,9050,School-Elementary,3742
-122.292319084134,47.4814838232018,558,1267,21154,660,Cascade View Elementary School-Tukwila,Cascade View ,13601 32nd Ave S,98168,-122.29232141,47.48148193,10,TUKWILA,1623049038,162304,9038,School-Elementary,3226
-122.14888813086,47.7550126289201,559,793,83729,666,Chrysalis School,Chrysalis,14241 NE Woodinville Duvall Rd,98072,-122.14888912,47.75501057,20,NORTHSHORE,9517600060,951760,0060,School-K-12,0
-122.18328990982,47.7669042002545,560,6600105,176556,666,Woodinville Montessori School - Main Campus,Woodinville Montessori,19102 North Creek Pkwy,98011,-122.18329088,47.76690224,20,NORTHSHORE,6979200320,697920,0320,School-K-12,0
-122.350857014294,47.6214095501389,561,6600332,439725,664,The Center High School,The Center,305 Harrison St,98109,-122.3508587,47.62140777,10,SEATTLE,1985200305,198520,0305,School-Alternative,1856
-122.24899842661,47.2709904716374,562,599,12130,660,Alpac Elementary School,Alpac,310 Milwaukee Blvd N,98047,-122.24900192,47.27098853,10,AUBURN,3621049006,362104,9006,School-Elementary,3825
-122.335943071953,47.2774937472091,563,87,2395,661,Illahee Middle School,Illahee,36001 1st Ave S,98003,-122.33594653,47.27749198,10,FEDERAL WAY,3021049013,302104,9013,School-Junior High/Middle,3898
-122.348970768888,47.637963582534,564,6600128,414769,664,Queen Anne Elementary School,Queen Anne,411 Boston St,98109,-122.34897238,47.63796181,10,SEATTLE,0809003050,080900,3050,School-Alternative,0
-122.280706254838,47.3268072387011,565,11,21,660,Lake Dolloff Elementary School,Lake Dolloff,4200 S 308th St,98001,-122.28070944,47.32680535,10,FEDERAL WAY,1021049002,102104,9002,School-Elementary,3738
-122.171791104241,47.5677213486466,566,182,98,662,Newport High School,Newport,4333 Factoria Blvd SE,98006,-122.17179298,47.56771924,10,BELLEVUE,1624059023,162405,9023,School-High,3486
-122.33978474963,47.6648201188411,567,6600649,841015,660,Waldorf School - Kinderhaus Campus,Waldorf Kindergarten,4919 Woodlawn Ave N,98103,-122.33978624,47.66481834,20,SEATTLE,6865200005,686520,0005,School-Elementary,0
-122.029618671899,47.5243072924545,568,342,2420,660,Clark Elementary School,Clark,500 2nd Ave SE,98027,-122.02962068,47.52430483,10,ISSAQUAH,3424069030,342406,9030,School-Elementary,2738
-122.318068361286,47.6666544813925,569,868,12405,660,University Child Development School,University Child Dev,5062 9th Ave NE,98105,-122.31806984,47.66665266,20,SEATTLE,2862100610,286210,0610,School-Elementary,0
-122.028809211336,47.524488548764,570,357,1129642,661,Issaquah Middle School,Issaquah Middle,600 2nd Ave SE,98027,-122.02881122,47.52448608,10,ISSAQUAH,3424069030,342406,9030,School-Junior High/Middle,3038
-122.292840952196,47.6749103029177,571,957,12403,660,Assumption St. Bridget School,Assumption,6220 32nd Ave NE,98115,-122.2928424,47.67490844,20,SEATTLE,1868903240,186890,3240,School-Elementary,0
-122.059924945557,47.6699952105423,572,6600174,12139,664,Explorer Community School,Explorer Community,7040 208th Ave NE,98053,-122.05992627,47.66999294,10,LAKE WASHINGTON,0825069008,082506,9008,School-Alternative,1687
-122.184220454472,47.5380384495783,573,698,9371,660,Hazelwood Elementary School-Newcastle,Hazelwood,7100 116th Ave SE,98056,-122.18422247,47.53803636,10,RENTON,2824059124,282405,9124,School-Elementary,3485
-121.816887661847,47.522781189232,574,758,21151,662,Mount Si High School,Mount Si ,8651 Meadowbrook Way SE,98065,-121.81688936,47.52277849,10,SNOQUALMIE VALLEY,3224089060,322408,9060,School-High,2850
-122.065521853783,47.6812640758087,575,2314,366184,666,The Bear Creek School,Bear Creek,8905 208th Ave NE,98053,-122.06552313,47.68126182,20,LAKE WASHINGTON,0525069015,052506,9015,School-K-12,0
-122.212255892715,47.6241712311253,576,150,165,660,Sacred Heart School,Sacred Heart,9450 NE 14th St,98004,-122.21225754,47.62416922,20,BELLEVUE,4107100041,410710,0041,School-Elementary,0
-122.318520661203,47.5108727921565,577,1281,522417,660,Our Lady of Lourdes School,Our Lady of Lourdes,10243 12th Ave S,98168,-122.31852283,47.51087093,20,HIGHLINE,2788400110,278840,0110,School-Elementary,0
-122.37416694365,47.5095940116774,578,6600015,524594,660,Westside School,Westside,10404 34th Ave SW,98146,-122.37416912,47.50959221,20,SEATTLE,7804400110,780440,0110,School-Elementary,0
-122.36112742854,47.7059733080971,579,1303,916043,660,Viewlands Elementary School,Viewlands ,10525 3rd Ave NW,98177,-122.36112873,47.70597159,10,SEATTLE,7474900060,747490,0060,School-Elementary,2977
-122.344334924633,47.6173421702012,580,2336,840712,663,City University-Bellevue,City University,521 Wall St,98121,-122.34433662,47.61734038,10,BELLEVUE,0697000064,069700,0064,School-College or University,0
-122.011061893109,47.6838606769716,581,6600721,1243530,660,Ella Baker Elementary School,Ella Baker,9595 Eastridge Dr NE,98053,-122.01106311,47.68385833,10,LAKE WASHINGTON,7203102310,720310,2310,School-Elementary,5512
-122.167507758709,47.768042482463,582,267,115,660,Woodin Elementary School,Woodin,12950 NE 195th St,98011,-122.1675087,47.7680405,10,NORTHSHORE,0426059034,042605,9034,School-Elementary,3749
-122.325944049027,47.6133923400223,583,1071,438964,662,The Northwest School,Northwest,1415 Summit Ave,98122,-122.32594577,47.61339052,20,SEATTLE,8804901000,880490,1000,School-High,0
-122.354112295858,47.320160437133,584,323,2374,661,Lakota Middle School,Lakota,1415 SW 314th St,98023,-122.35411552,47.32015869,10,FEDERAL WAY,0721049143,072104,9143,School-Junior High/Middle,3381
-122.37544343783,47.6767067728877,585,1005,318188,662,Ballard High School,Ballard,1418 NW 65th St,98117,-122.37544487,47.67670507,10,SEATTLE,3050700050,305070,0050,School-High,2220
-122.151830997906,47.5995987594652,586,6600592,86,664,Jubilee REACH,Jubilee REACH,14200 SE 13th Pl,98007,-122.15183272,47.59959662,10,BELLEVUE,2207100005,220710,0005,School-Alternative,0
-122.150054103432,47.6179735577748,587,209,144424,660,Stevenson Elementary School,Stevenson,14220 NE 8th St,98007,-122.15005574,47.61797142,10,BELLEVUE,2725059043,272505,9043,School-Elementary,3100
-122.312525416079,47.6139459529317,588,6600709,440576,661,Seattle Academy - Middle School,Seattle Academy,1432 15th Ave,98122,-122.31252713,47.61394411,20,SEATTLE,7234600135,723460,0135,School-Junior High/Middle,
-122.326594703626,47.668278714327,589,6600698,834446,664,F.A. McDonald International Elementary School,McDonald Intl,144 NE 54th St,98105,-122.32659618,47.66827691,10,SEATTLE,9550202395,955020,2395,School-Alternative,
-122.360045828636,47.6872817319623,590,1009,322234,660,Greenwood Elementary School,Greenwood,144 NW 80th St,98117,-122.36004722,47.68728,10,SEATTLE,2919200635,291920,0635,School-Elementary,2123
-122.251364381375,47.7301989756817,591,2116,148244,663,Bastyr University,Bastyr,14500 Juanita Dr NE,98028,-122.25136558,47.73019704,10,LAKE WASHINGTON,2426049007,242604,9007,School-College or University,0
-122.353914665823,47.4711248941488,592,1259,133,660,Seahurst Elementary School,Seahurst,14603 14th Ave SW,98166,-122.35391705,47.47112308,10,HIGHLINE,1430800010,143080,0010,School-Elementary,3382
-122.144859045558,47.5904528910798,593,194,91,660,Eastside Christian School,Eastside Christian,14615 SE 22nd St,98007,-122.1448608,47.59045073,20,BELLEVUE,8838900200,883890,0200,School-Elementary,0
-122.141138874142,47.5920887609544,594,6600687,90,664,Big Picture School,Big Picture,14844 SE 22nd St,98007,-122.14114062,47.59208659,10,BELLEVUE,0224059054,022405,9054,School-Alternative,
-122.320576983517,47.6327498459195,595,6600648,428236,660,Bright Water School - Waldorf,Bright Water,1501 10th Ave E,98102,-122.32057862,47.63274802,20,SEATTLE,2025049051,202504,9051,School-Elementary,0
-122.138864052632,47.4973470848391,596,745,2411,660,Apollo Elementary School,Apollo,15025 SE 117th St,98059,-122.13886624,47.49734487,10,ISSAQUAH,0638100185,063810,0185,School-Elementary,3746
-122.23085637588,47.7386312817404,597,258,5929,660,Moorlands Elementary School,Moorlands,15115 84th Ave NE,98028,-122.23085752,47.73862931,10,NORTHSHORE,5631500036,563150,0036,School-Elementary,3442
-122.335275600912,47.7385874411302,598,6600110,130194,660,The Evergreen School,Evergreen,15201 Meridian Ave N,98133,-122.33527676,47.73858568,20,SHORELINE,1826049236,182604,9236,School-Elementary,0
-122.137630547977,47.6867897434797,599,6600020,12149,665,Support Service Center,Support Service Center,15212 NE 95th St,98052,-122.13763185,47.68678761,10,LAKE WASHINGTON,9430500100,943050,0100,School-Other Facility,0
-122.360185667375,47.4659679402636,600,1262,795370,660,St. Francis of Assisi School,St. Francis of Assisi,15216 21st Ave SW,98166,-122.36018808,47.46596614,20,HIGHLINE,1901600005,190160,0005,School-Elementary,0
-122.309099728001,47.7403604055964,601,6600678,735678,664,Fircrest School,Fircrest,15230 15th Ave NE,98155,-122.30910088,47.74035859,20,SHORELINE,1626049010,162604,9010,School-Alternative,0
-122.304733797949,47.7412147192059,602,1237,138088,662,Shorecrest High School,Shorecrest,15343 25th Ave NE,98155,-122.30473495,47.7412129,10,SHORELINE,1626049008,162604,9008,School-High,3343
-122.350317197658,47.7407300711051,603,6600680,137319,660,Northwest School for Deaf and Hard-of-Hearing Children,NW School Hearing Impaired,15303 Westminster Way N,98133,-122.35031835,47.74072835,20,SHORELINE,0306500020,030650,0020,School-Elementary,0
-122.222788823705,47.7406409539787,604,251,5927,662,Inglemoor High School,Inglemoor,15500 Simonds Rd NE,98028,-122.22278995,47.74063897,10,NORTHSHORE,1826059008,182605,9008,School-High,3492
-122.066312630453,47.4621933451374,605,751,5771,660,Maple Hills Elementary School,Maple Hills,15644 204th Ave SE,98059,-122.066315,47.46219096,10,ISSAQUAH,2023069035,202306,9035,School-Elementary,3637
-122.337960568574,47.4622751878913,606,6600244,140,665,Administration Center-Highline,Admin,15675 Ambaum Blvd SW,98166,-122.337963,47.46227336,10,HIGHLINE,1222000040,122200,0040,School-Other Facility,0
-122.219462625379,47.4848810970057,607,6600373,579881,666,Renton Christian Schools,Renton Christian,15717 152nd Ave SE,98058,-122.21946492,47.48487908,20,RENTON,4204400340,420440,0340,School-K-12,0
-122.128301942397,47.6127640666961,608,221,107374,660,Jewish Day School,Jewish Day,15749 NE 4th St,98008,-122.12830359,47.61276188,20,BELLEVUE,3525059047,352505,9047,School-Elementary,0
-122.458816200779,47.4624947044756,609,6600713,21168,664,Harbor School,Harbor,15920 Vashon Hwy SW,98070,-122.45881863,47.46249303,20,VASHON ISLAND,2023039020,202303,9020,School-Alternative,
-122.079471557072,47.7447202866091,610,796,21184,660,Cottage Lake Elementary School,Cottage Lake,15940 Avondale Rd NE,98077,-122.07947254,47.7447181,10,NORTHSHORE,1826069025,182606,9025,School-Elementary,3234
-122.31208289812,47.5641323631956,611,915,465918,661,Asa Mercer Middle School,Asa Mercer,1600 S Columbian Way,98108,-122.31208483,47.56413051,10,SEATTLE,1624049214,162404,9214,School-Junior High/Middle,3095
-122.211044871239,47.6257652471587,612,110,104863,662,Bellevue Christian High School,Bellevue Christian,1601 98th Ave NE,98004,-122.21104651,47.62576323,20,BELLEVUE,3472800100,347280,0100,School-High,0
-122.178554138359,47.4651982840127,613,743,609672,660,Tiffany Park Elementary School,Tiffany Park,1601 Lake Youngs Way SE,98058,-122.17855653,47.46519617,10,RENTON,2123059057,212305,9057,School-Elementary,3702
-122.182776110292,47.7443101178379,614,6600108,176349,660,Evergreen Academy,Evergreen,16017 118th Pl NE,98011,-122.18277719,47.74430808,20,NORTHSHORE,1626059124,162605,9124,School-Elementary,0
-122.125403821857,47.598764085623,615,233,88,661,Tillicum Middle School,Tillicum,16020 SE 16th St,98008,-122.12540553,47.59876189,10,BELLEVUE,0224059037,022405,9037,School-Junior High/Middle,3435
-122.18516885774,47.4586323087379,616,721,611014,660,Cascade Elementary School,Cascade,16022 116th Ave SE,98058,-122.18517129,47.45863021,10,RENTON,2823059034,282305,9034,School-Elementary,3337
-122.303019992021,47.7457226820004,617,1224,16166,661,Kellogg Middle School,Kellogg,16045 25th Ave NE,98155,-122.30302112,47.74572086,10,SHORELINE,1626049005,162604,9005,School-Junior High/Middle,3387
-122.359243669273,47.7477704114095,618,1298,184059,663,Shoreline Community College,Shoreline CC,16101 Greenwood Ave N,98133,-122.35924479,47.74776871,10,SHORELINE,1326039001,132603,9001,School-College or University,0
-122.284831303566,47.6340777018024,619,940,426089,660,McGilvra Elementary School,McGilvra,1617 38th Ave E,98112,-122.28483293,47.63407582,10,SEATTLE,5318100820,531810,0820,School-Elementary,2201
-122.355957888388,47.4581331977538,620,1247,130,660,Gregory Heights Elementary School,Gregory Heights,16201 16th Ave SW,98166,-122.35596034,47.45813139,10,HIGHLINE,2523039001,252303,9001,School-Elementary,2844
-122.339868033179,47.4570592431013,621,1263,754898,661,Sylvester Middle School,Sylvester,16222 Sylvester Rd SW,98166,-122.33987049,47.45705742,10,HIGHLINE,3023049007,302304,9007,School-Junior High/Middle,2927
-122.122211482066,47.6148868743807,622,6600584,111950,660,Calvary Luthern,Calvary Lutheran,16239 NE 6th St,98008,-122.12221311,47.61488468,20,BELLEVUE,3316500185,331650,0185,School-Elementary,0
-122.124115581972,47.6293643256246,623,219,66,662,Interlake High School,Interlake,16245 NE 24th St,98008,-122.12411715,47.62936214,10,BELLEVUE,2625059001,262505,9001,School-High,3588
-122.123489138344,47.6709930426134,624,6600208,354683,665,Administration Center-Lake Washington,Admin,16250 NE 74th St,98052,-122.12349051,47.67099088,10,LAKE WASHINGTON,7202410070,720241,0070,School-Other Facility,0
-122.122499468419,47.6793724298288,625,6600690,536743,664,Transition Academy,Transition Academy,16315 NE 87th St,98052,-122.1225008,47.67937027,10,LAKE WASHINGTON,0225059099,022505,9099,School-Alternative,
-122.12024002102,47.3782800990207,626,575,664034,661,Mattson Middle School,Mattson,16400 SE 251st St,98042,-122.12024289,47.37827785,10,KENT,2422059168,242205,9168,School-Junior High/Middle,4127
-122.120066074752,47.5878187016599,627,228,93,660,Spiritridge Elementary School,Spiritridge,16401 SE 24th St,98008,-122.12006783,47.58781649,10,BELLEVUE,1224059122,122405,9122,School-Elementary,3634
-122.122274773605,47.316581536321,628,53,22,660,Lake View Elementary School,Lake View,16401 SE 318th St,98092,-122.122278,47.3165793,10,AUBURN,1221059011,122105,9011,School-Elementary,4120
-122.120260958954,47.7676801660771,629,805,81454,660,Wellington Elementary School,Wellington,16501 NE 195th St,98072,-122.12026185,47.76767812,10,NORTHSHORE,0126059053,012605,9053,School-Elementary,4069
-122.317655640884,47.7491443937921,630,1236,18010,660,Ridgecrest Elementary School,Ridgecrest ,16516 10th Ave NE,98155,-122.31765676,47.7491426,10,SHORELINE,0826049052,082604,9052,School-Elementary,2703
-122.10197415934,47.6247409528364,631,213,70,660,Bennett Elementary School,Bennett,17900 NE 16th St,98008,-122.10197573,47.62473872,10,BELLEVUE,2525059102,252505,9102,School-Elementary,3705
-122.251939712555,47.3803240567522,632,417,615980,660,Kent Elementary School,Kent,24700 64th Ave S,98032,-122.2519426,47.38032212,10,KENT,5436200660,543620,0660,School-Elementary,0
-122.008773953591,47.1885508885018,633,6600048,861125,665,Enumclaw Administration,Enumclaw Admin,2929 McDougall Ave,98022,-122.00877593,47.1885494,10,ENUMCLAW,2620069016,262006,9016,School-Other Facility,0
-122.32522329403,47.6808879443593,634,6600653,336421,661,Billings Middle School,Billings,7217 Woodlawn Ave NE,98115,-122.32522471,47.68088615,20,SEATTLE,9529100040,952910,0040,School-Junior High/Middle,0
-122.300335141365,47.6822365965647,635,969,346015,660,Northwest Montessori - Wedgwood,Northwest Montessori,7400 25th Ave NE,98115,-122.30033655,47.68223475,20,SEATTLE,9215400110,921540,0110,School-Elementary,0
-122.282822426683,47.6855755959881,636,6600700,350419,664,Thornton Creek Elementary School,Thornton Creek,7711 43rd Ave NE,98115,-122.28282382,47.68557372,10,SEATTLE,6392002430,639200,2430,School-Alternative,
-122.22832568812,47.5376865192023,637,543,191896,661,Islander Middle School,Islander,8225 SE 72nd St,98040,-122.22832773,47.53768453,10,MERCER ISLAND,2524049144,252404,9144,School-Junior High/Middle,3219
-122.218846737904,47.7598603890538,638,245,178050,662,Bothell High School,Bothell,9130 NE 180th St,98011,-122.21884778,47.75985845,10,NORTHSHORE,0726059016,072605,9016,School-High,3106
-122.318016982655,47.6942725110968,639,850,266898,660,The Perkins School,Perkins,9005 Roosevelt Way NE,98115,-122.31801834,47.6942707,20,SEATTLE,5100402704,510040,2704,School-Elementary,0
-122.225130013757,47.3185647449295,640,6600723,1144445,663,Green River College Auburn Center,Green R Coll - Auburn,1221 D St NE,98002,-122.22513324,47.31856275,,,,,,School-College or University,
-122.138094005145,47.2642570953356,641,10000048,1000553,666,Muckleshoot Tribal School,Muckleshoot Tribal,15209 SE 376th St,98092,-122.13809753,47.2642549,20,AUBURN,3521059064,352105,9064,School-K-12,0
-122.116466565023,47.244478360683,642,10000049,806841,663,Muckleshoot Tribal College,Muckleshoot Tribal ,39811 Auburn-Enumclaw Road SE,98092,-122.11647011,47.24447619,20,AUBURN,0220059089,022005,9089,School-College or University,0
