,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,closest school,schools within mile,closest restaurant,restaurants within mile,closest grocery,groceries within mile
6413,1310910290,2015-05-07,327500.0,4,2.25,2240,9600,2.0,0.0,0.0,3.0,8,2240,0.0,1971,0.0,98032.0,47.361000000000004,-122.281,2050,9240,0.11465580513699189,3,1.3331143593869381,0,1.6998016030112615,0
6414,809564344,2015-03-23,585000.0,4,3.0,3400,5100,2.0,0.0,0.0,3.0,9,3400,?,2006,0.0,98038.0,47.3548,-122.00200000000001,3400,5672,1.2498894906513072,0,0.6325731427218081,2,3.4373674191614536,0
6415,1025039145,2014-06-13,775000.0,4,2.0,3140,10875,1.0,0.0,1.0,3.0,7,1940,1200.0,1939,1969.0,98199.0,47.6656,-122.406,3300,10080,0.95863098876841,1,0.4630486639380609,10,1.2212209929357112,0
6416,1111532874,2014-10-24,645000.0,4,2.5,2780,4200,2.0,0.0,0.0,3.0,8,2780,0.0,2001,0.0,98075.0,47.5989,-122.039,2510,4200,0.43818021793365564,3,1.0095497803307958,0,1.0095497803307958,0
6417,1826049426,2015-01-05,445000.0,4,2.75,2320,12368,1.0,0.0,0.0,3.0,8,1670,650.0,1968,0.0,98133.0,47.7373,-122.35,2070,9575,0.23781653964620392,6,0.3336551014703372,19,0.3336551014703372,4
6418,2011000010,2014-05-02,257950.0,3,1.75,1370,5858,1.0,,0.0,3.0,7,1370,0.0,1987,0.0,98198.0,47.3815,-122.31299999999999,1400,7500,0.41181752849868697,2,0.744075235157128,5,1.2461345630494647,0
6419,778765414,2015-03-24,375000.0,5,1.75,2230,7560,1.0,0.0,0.0,3.0,7,1230,1000.0,1959,0.0,98178.0,47.5055,-122.26,1380,6570,0.3716848064791862,5,0.4580188521613833,9,0.60109556582189,1
6420,-573684512,2014-07-09,245000.0,3,2.5,1610,7223,2.0,0.0,0.0,3.0,7,1610,0.0,1994,0.0,98030.0,47.3661,-122.17299999999999,1610,7162,0.491478643827159,3,0.5100379555932467,2,1.5597391522262178,0
6421,-241767011,2014-08-11,725000.0,3,2.5,3410,41022,2.0,,0.0,3.0,11,3410,0.0,1990,,98042.0,47.3228,-122.08,2150,21429,1.421233728500839,0,0.9081835026231462,2,3.269901285208122,0
6422,1116632724,2015-03-04,702000.0,4,2.5,2810,4922,2.0,0.0,0.0,3.0,9,2810,0.0,2005,0.0,98074.0,47.614,-122.041,2920,4922,0.5804373145110231,4,0.31922165800415164,8,0.4131023097900005,1
6423,847100078,2014-08-18,330000.0,3,1.75,1850,14986,2.0,0.0,0.0,3.0,6,1850,0.0,1943,2005.0,98059.0,47.4837,-122.148,2660,10650,0.10304045185916051,1,0.3054878869517644,4,0.6061761892819599,1
6424,-62064001,2015-04-16,940000.0,3,1.5,1790,4800,1.5,0.0,0.0,3.0,8,1790,0.0,1912,0.0,98119.0,47.6332,-122.36200000000001,1780,3600,0.2628874168914554,8,0.08422009203421894,28,0.3624853377078587,2
6425,-610033912,2015-03-05,354500.0,3,1.0,1150,11396,1.5,0.0,0.0,4.0,7,1150,0.0,1950,0.0,98155.0,47.7435,-122.296,1600,8146,0.13126319389479887,6,0.1746878827877033,6,0.9754660399527919,1
6426,492000532,2015-02-22,279950.0,4,2.75,2420,8700,1.5,0.0,0.0,4.0,7,2420,0.0,1914,,98002.0,47.3109,-122.229,1070,4804,0.3542774769578978,9,0.13590264248052308,34,0.26738258946680304,5
6427,-1984966866,2015-05-07,284000.0,3,2.25,1580,7034,1.0,0.0,0.0,4.0,7,1180,400.0,1989,0.0,98038.0,47.3564,-122.04,1470,7358,0.6416994119298983,2,1.5362133230411184,0,2.254771530996723,0
6428,242966188,2014-10-13,480000.0,5,2.0,1760,21562,1.0,0.0,1.0,3.0,8,1560,200.0,1959,,98028.0,47.7597,-122.26299999999999,2150,12676,1.1257624026399793,0,0.607558791976254,2,1.0171008920344071,0
6429,242966188,2015-04-08,647500.0,5,2.0,1760,21562,1.0,0.0,1.0,3.0,8,1560,200.0,1959,0.0,98028.0,47.7597,-122.26299999999999,2150,12676,1.1257624026399793,0,0.607558791976254,2,1.0171008920344071,0
6430,-1045467276,2015-04-06,625000.0,3,2.5,2750,35000,2.0,0.0,0.0,3.0,9,2750,0.0,1993,0.0,98077.0,47.75,-122.024,2780,35862,1.232211786351998,0,1.1609012730761894,0,2.2248700091594285,0
6431,61508218,2014-07-10,152000.0,3,1.0,920,4875,1.0,0.0,0.0,4.0,7,920,0.0,1978,0.0,98042.0,47.3623,-122.09,1160,4875,0.28770122347841437,4,1.0775707477966945,0,1.897088904656126,0
6432,-25434572,2015-01-27,322000.0,3,1.0,960,10181,1.0,0.0,0.0,3.0,7,960,0.0,1961,0.0,98034.0,47.7231,-122.229,1740,10194,0.15643884946921116,5,0.2955366035165854,3,2.8948804963296015,0
6433,-1275667246,2014-07-31,445000.0,3,1.75,1120,4000,1.0,0.0,0.0,4.0,7,870,250.0,1916,0.0,98107.0,47.6684,-122.368,1470,4000,0.3492186615046536,6,0.11861052037659903,55,0.36438967717739,3
6434,-1834067276,2014-07-30,595000.0,3,1.0,1560,3960,1.5,0.0,0.0,4.0,7,1560,0.0,1907,0.0,98144.0,47.5936,-122.301,1280,3960,0.19412917065734028,9,0.17872034926428867,18,0.5895060319473665,2
6435,-1596767286,2015-05-13,165000.0,3,1.0,1380,7334,1.0,0.0,0.0,3.0,7,980,400.0,1981,0.0,98055.0,47.4339,-122.19200000000001,1910,7859,0.27595578373759144,2,0.23844416454454898,5,1.2352044548776082,0
6436,104560010,2014-06-10,278500.0,4,2.5,1940,6206,2.0,0.0,0.0,3.0,7,1940,0.0,1990,0.0,98023.0,47.3063,-122.359,2060,7092,0.4699316805421451,5,0.41819815977814395,6,2.7570060598110513,0
6437,1415643134,2015-03-13,517500.0,3,1.75,1810,10625,1.0,0.0,0.0,3.0,8,1370,440.0,1973,0.0,98027.0,47.5322,-122.04899999999999,2140,10922,0.3689526483357348,3,0.7180570985858373,6,1.3193399333993547,0
6438,34000005,2014-06-18,343566.0,2,1.0,1100,4200,1.0,,0.0,3.0,7,1100,0.0,1954,0.0,98136.0,47.5312,-122.39200000000001,1240,4000,0.6568499049558163,2,0.7321248597284192,5,0.9124697237467013,1
6439,-1240534172,2014-11-05,286285.0,4,2.25,1980,9714,1.0,0.0,0.0,3.0,7,1170,810.0,1977,0.0,98002.0,47.3207,-122.209,1610,9272,0.4762323765550202,7,0.4135043633734422,15,0.8522628636436741,2
6440,-996667166,2015-02-06,474905.0,4,1.5,1340,6200,1.0,,0.0,5.0,6,1340,0.0,1959,0.0,98008.0,47.6214,-122.119,1210,7178,0.4861802144227627,5,0.24534027016731993,17,0.35114980712389193,3
6441,-1277534512,2014-07-14,550000.0,3,1.75,1680,4800,1.0,0.0,0.0,4.0,7,1400,280.0,1960,0.0,98126.0,47.5535,-122.37700000000001,1540,5000,0.19236764501086973,7,0.5466974820545223,31,0.6599399845505625,3
6442,-938563098,2015-01-29,286000.0,4,2.5,2060,16000,2.0,0.0,0.0,3.0,6,2060,0.0,1993,0.0,98001.0,47.2849,-122.251,1530,8000,0.9689286609634298,1,0.37748842763091445,3,1.5741892644383195,0
6443,-1950667174,2014-08-08,900000.0,3,3.25,2620,7215,1.0,0.0,0.0,4.0,8,1770,850.0,1980,0.0,98004.0,47.5836,-122.2,2180,8931,0.42038555877026756,2,0.8775775756987051,1,1.8146266100793578,0
6444,-390065966,2014-08-20,449950.0,3,2.25,1610,5159,2.0,0.0,0.0,3.0,7,1610,0.0,1985,0.0,98029.0,47.5675,-122.01899999999999,1610,5210,0.7294671378222641,1,0.8975423747240693,1,1.5101171208205695,0
6445,-1065834312,2014-06-12,259000.0,4,1.5,1490,7560,2.0,0.0,0.0,3.0,7,1490,0.0,1966,0.0,98198.0,47.3684,-122.318,1490,7689,0.48451941663197123,1,0.30700978039054844,6,0.7265625880271169,2
6446,-1821576856,2014-12-02,340000.0,3,2.25,1900,8125,1.0,0.0,0.0,3.0,7,1540,360.0,1969,0.0,98058.0,47.4564,-122.162,1480,8284,0.26137550124981146,2,0.7931572336276993,8,0.7931572336276993,2
6447,-2079167246,2015-04-15,785000.0,4,2.5,3440,56192,2.0,0.0,0.0,3.0,9,3440,0.0,1994,0.0,98053.0,47.6969,-122.046,3150,44431,1.0265993375969353,0,0.3128917212309418,1,3.9365966663647973,0
6448,-1525364821,2014-05-09,490000.0,2,1.0,1840,3300,1.5,0.0,0.0,4.0,6,1130,710.0,1910,0.0,98107.0,47.6757,-122.36200000000001,1320,4000,0.38232351276953946,7,0.02080913447632725,29,0.8029278533869351,2
6449,593765878,2014-05-27,344950.0,4,2.0,2330,6250,1.0,0.0,0.0,4.0,7,1400,930.0,1941,0.0,98030.0,47.3782,-122.228,2050,9000,0.5266634922624511,2,0.2221520547183329,10,0.24992732026796577,1
6450,1337800284,2014-08-27,950000.0,3,2.0,2250,2975,2.0,0.0,0.0,4.0,9,1880,370.0,1905,,98112.0,47.6289,-122.309,2690,4800,0.21668665830863246,11,0.3581775158944762,40,0.9349435677564797,1
6451,-427567166,2014-07-09,810000.0,4,1.75,2000,3988,1.0,0.0,4.0,4.0,7,1000,1000.0,1958,0.0,98116.0,47.5925,-122.391,1690,4144,0.9008145594119322,1,0.5936823670835961,12,0.7875609857383689,1
6452,-733524572,2015-03-09,998160.0,2,2.5,3010,16050,1.0,0.0,3.0,4.0,9,1260,1750.0,1976,0.0,98006.0,47.5643,-122.16,3010,11612,0.42827922866483853,6,0.8682635597118347,5,0.4874651665812512,2
6453,887795488,2014-12-10,377000.0,3,1.75,1680,7389,1.0,0.0,0.0,3.0,8,1150,530.0,1979,0.0,98056.0,47.5199,-122.184,2100,10348,0.7858123162091787,2,0.8839677650843522,1,1.4332730935053923,0
6454,-994207276,2014-08-26,595000.0,3,2.0,1530,6773,1.0,,0.0,4.0,8,1530,0.0,1984,0.0,98033.0,47.6653,-122.194,2240,7201,0.19367017804789602,10,0.18732769367491017,11,0.1549286351429106,1
6455,148000440,2014-08-18,313300.0,2,1.0,970,4800,1.0,0.0,0.0,3.0,6,970,0.0,1911,1940.0,98116.0,47.5754,-122.414,1180,5900,0.3706628926693095,1,0.2165211412806257,11,0.2165211412806257,1
6456,1708400595,2014-07-25,360000.0,5,1.75,1550,5225,1.5,,0.0,4.0,7,1550,0.0,1941,0.0,98108.0,47.553999999999995,-122.306,1220,5225,0.4646785283442774,5,0.34321398630996214,12,0.7688054160719513,2
6457,674967088,2015-03-23,188000.0,3,1.75,1660,7350,1.0,0.0,0.0,2.0,8,1660,0.0,1979,0.0,98023.0,47.3118,-122.337,1840,7673,0.8741052373467397,3,0.3188801924819657,3,1.4766100259540154,0
6458,-1068888205,2014-09-12,755000.0,3,2.5,3680,203860,1.5,0.0,0.0,3.0,9,3680,0.0,1994,0.0,98014.0,47.6903,-121.929,2410,144183,1.3085931012141814,0,1.4416547143075626,0,4.84080225620149,0
6459,-1417863121,2014-09-10,1290000.0,5,3.5,3210,4060,2.0,0.0,2.0,3.0,10,2290,920.0,1917,2003.0,98117.0,47.6801,-122.35700000000001,1940,5000,0.43631076400803387,5,0.1579301755444124,36,0.6044361029486511,3
6460,253965804,2014-07-14,455000.0,3,1.0,1480,13280,2.5,,0.0,3.0,6,1480,0.0,1940,0.0,98027.0,47.5378,-122.04299999999999,1510,8723,0.07306082548227329,3,0.5013351761487429,13,1.069907363289423,0
6461,1425059193,2014-10-09,817500.0,5,3.5,3600,9312,2.0,,3.0,3.0,10,2680,920.0,2005,,98052.0,47.6582,-122.12200000000001,3420,9860,0.8887481271185201,3,0.8058270844482629,6,1.2399456878444042,0
6462,1399033472,2014-09-22,550000.0,3,2.25,1700,1481,3.0,0.0,0.0,3.0,8,1700,0.0,2002,0.0,98103.0,47.6598,-122.34899999999999,1560,1350,0.3470961749450411,9,0.07053539505969153,41,0.6477431963751632,3
6463,142255868,2015-05-05,260000.0,3,1.75,1680,8725,1.0,0.0,0.0,3.0,8,1240,440.0,1978,0.0,98023.0,47.3107,-122.397,2020,8352,0.20394191506743273,2,0.9977822158049545,1,4.733037368009719,0
6464,723099028,2014-06-26,320000.0,3,2.0,1550,34175,1.5,0.0,0.0,3.0,7,1550,0.0,1999,0.0,98045.0,47.4855,-121.698,2300,35174,1.2573198135760004,0,1.52795226276598,0,20.379098870993413,0
6465,-155487106,2014-09-16,1150000.0,3,3.25,3780,10623,1.0,0.0,1.0,3.0,11,2650,1130.0,1999,0.0,98006.0,47.5506,-122.101,3850,11170,0.7966962153553677,1,1.0252009622315055,0,2.740457499674198,0
6466,1133000050,2015-04-20,362000.0,4,2.5,2360,7370,1.0,0.0,0.0,3.0,7,1460,900.0,1985,0.0,98125.0,47.7201,-122.30799999999999,1590,9906,0.2810350933176561,3,0.2660442792146284,17,0.7044417343465575,1
6467,-1524365834,2015-04-23,503500.0,3,2.5,1810,1750,2.0,0.0,0.0,3.0,7,1350,460.0,1997,0.0,98199.0,47.6513,-122.38600000000001,1640,1563,0.43731593827132864,2,0.21736105681065707,17,0.44937686538341914,1
6468,-664846816,2014-06-02,653000.0,3,2.5,2290,3475,2.0,0.0,0.0,3.0,9,2290,0.0,2006,0.0,98029.0,47.5551,-122.001,2340,3626,0.6121793160755877,2,0.7431599525795247,1,2.8307191817404997,0
6469,624110050,2014-06-04,760000.0,4,2.75,3370,12447,2.0,0.0,0.0,3.0,10,3370,0.0,1991,0.0,98077.0,47.7309,-122.05799999999999,3700,13129,1.117992275981768,0,1.231108682272486,0,4.169700987405733,0
6470,-1993566641,2014-11-25,775000.0,4,1.75,2090,5050,1.0,0.0,0.0,4.0,7,1090,1000.0,1916,0.0,98117.0,47.6802,-122.35799999999999,1760,5000,0.43330641144482435,5,0.19825261957104157,35,0.5789026323880175,3
6471,-653434402,2014-10-21,1340000.0,4,3.75,2130,34689,1.5,1.0,4.0,3.0,9,2130,0.0,1955,0.0,98136.0,47.5489,-122.398,3030,28598,0.8058226521508166,1,0.3234334256936236,9,0.7396255057262042,1
6472,126039323,2015-02-24,417500.0,5,1.75,2060,10911,1.0,0.0,0.0,4.0,7,1360,700.0,1954,0.0,98177.0,47.7767,-122.365,2060,9688,0.5002419969805753,3,0.8050747944189678,5,1.4039799603955772,0
6473,922565868,2014-07-11,525000.0,3,1.5,1560,9350,1.0,0.0,0.0,4.0,7,1220,340.0,1969,0.0,98052.0,47.6729,-122.148,1870,8671,0.7074077355132363,3,0.33802189669241145,6,1.1301255744719376,0
6474,-1386333187,2015-04-14,217000.0,2,1.0,730,2400,1.0,0.0,1.0,3.0,4,730,0.0,1934,,98198.0,47.35,-122.322,1220,4382,0.5542816130897757,1,0.6563207062397141,6,0.8097357481036024,2
6475,1909232874,2014-07-09,525000.0,4,2.75,2910,6308,1.0,0.0,0.0,3.0,8,1640,1270.0,1985,0.0,98011.0,47.7352,-122.20100000000001,1970,7127,0.779124375108409,1,0.8560146357402615,1,1.100590597785848,0
6476,732832894,2015-03-24,442500.0,4,2.25,2490,8700,1.0,,0.0,3.0,7,1890,600.0,1976,,98155.0,47.7397,-122.324,1470,7975,0.5086951532426738,7,0.36473744680647013,8,0.6536413130419824,2
6477,-2088466866,2014-07-09,525000.0,4,1.75,1710,10440,1.0,0.0,0.0,4.0,7,1710,0.0,1955,,98006.0,47.5756,-122.15799999999999,1480,10440,0.14365438285696916,5,0.6788896961087242,2,0.06998922835564167,3
6478,887066818,2015-02-25,425500.0,4,1.75,1520,10630,1.0,0.0,0.0,4.0,7,1520,0.0,1967,0.0,98034.0,47.7347,-122.193,1550,8039,0.700878163447231,5,0.7919135019473905,2,0.776535237918574,1
6479,-1970888223,2014-08-15,710000.0,3,2.75,2930,218235,2.0,0.0,2.0,3.0,8,2930,0.0,1990,0.0,98024.0,47.5481,-121.88600000000001,2450,218235,1.2248947599697535,0,1.0727860610778917,0,8.864838324256235,0
6480,-1477756876,2014-11-14,545000.0,4,3.0,3160,10948,1.0,0.0,3.0,3.0,8,1930,1230.0,1991,0.0,98070.0,47.3733,-122.42200000000001,2380,13623,3.9739453976818297,0,1.885457751782401,0,5.785318877050846,0
6481,1402200440,2015-02-12,410000.0,5,2.75,2910,16410,1.5,,0.0,4.0,8,2910,0.0,1967,0.0,98058.0,47.44,-122.145,1980,18000,0.7024409067148786,2,1.3465292179720814,0,1.3465292179720814,0
6482,1545808370,2015-04-22,245000.0,3,2.25,1700,8100,1.0,0.0,0.0,3.0,7,1200,500.0,1980,0.0,98038.0,47.3601,-122.046,1700,8100,0.9916194061914374,1,1.1370043852759109,0,1.9703881113115567,0
6483,-1254534092,2014-07-11,194900.0,2,1.0,810,6697,1.0,0.0,0.0,4.0,6,810,0.0,1923,0.0,98002.0,47.3057,-122.21600000000001,1140,6695,0.2854084099471601,9,0.17537260345471836,27,0.22393619209157667,4
6484,1843130980,2014-05-06,284000.0,4,2.5,2000,5390,2.0,0.0,0.0,3.0,7,2000,0.0,2003,0.0,98042.0,47.3732,-122.12899999999999,2330,5390,0.5935559119559574,2,1.2000009368147833,0,1.322263745400828,0
6485,672865663,2014-08-19,280000.0,2,1.75,1894,52769,1.5,0.0,0.0,4.0,6,1520,374.0,1936,0.0,98001.0,47.3088,-122.273,1820,50529,0.8934643072080493,1,0.4738498359844519,3,2.443949587592225,0
6486,66865598,2014-10-02,280000.0,3,1.75,2080,87991,1.0,0.0,0.0,3.0,6,1040,1040.0,1970,0.0,98014.0,47.6724,-121.865,2080,84300,2.8061133535288656,0,2.6766708944365982,0,8.398970345899869,0
6487,2113700235,2014-05-12,360000.0,4,2.0,1730,5500,1.0,0.0,0.0,5.0,7,1010,720.0,1943,,98106.0,47.5304,-122.353,1080,4900,0.43921498319644325,5,0.10389716279820198,24,0.23359701651721465,4
6488,-59567041,2014-09-05,405000.0,2,1.0,720,4323,1.0,,0.0,3.0,6,720,0.0,1942,0.0,98199.0,47.6604,-122.40100000000001,1460,3300,0.6661705463261035,2,0.17722786995492895,13,1.1075992338356915,0
6489,101425788,2015-04-14,865000.0,4,2.5,3560,13981,2.0,0.0,0.0,3.0,10,3560,0.0,2000,0.0,98075.0,47.6002,-121.98,3840,13624,0.7325356478725163,1,2.7322162052711025,0,3.207524004063262,0
6490,-2089467216,2014-06-10,483300.0,4,2.0,1210,11100,1.0,0.0,0.0,4.0,7,1210,0.0,1955,0.0,98006.0,47.5747,-122.145,1280,11100,0.5122538857545935,4,0.4094293680457778,6,0.6901881301106888,2
6491,-157967046,2015-03-18,355000.0,4,2.5,2130,9268,2.0,0.0,0.0,4.0,8,2130,0.0,1985,,98092.0,47.262,-122.22,2100,8400,0.4174520704521893,3,0.8586407744823197,5,0.8586407744823197,2
6492,-1984957246,2015-04-30,274950.0,3,2.25,1570,8767,1.0,0.0,0.0,3.0,7,1180,390.0,1990,0.0,98038.0,47.3568,-122.038,1570,7434,0.5252688774609026,2,1.635921564747072,0,2.2485437426788426,0
6493,1370802115,2014-12-05,1930000.0,3,4.5,3950,6134,2.0,,3.0,3.0,11,2880,1070.0,1998,0.0,98199.0,47.6413,-122.405,3050,5281,0.2805228867513304,2,0.31049666989530605,4,0.4500650784625917,1
6494,1822932714,2014-12-31,755000.0,3,3.25,3450,15586,2.0,,0.0,3.0,11,2690,760.0,1989,0.0,98166.0,47.4294,-122.34299999999999,3560,15046,0.31094185144509784,3,0.9515661207338062,1,1.7868042305042968,0
6495,-1668898266,2015-02-09,1940000.0,4,5.75,7220,223462,2.0,0.0,4.0,3.0,12,6220,1000.0,2000,0.0,98053.0,47.7097,-122.01299999999999,2680,7593,1.7686736290425131,0,1.8604974075061476,0,2.740497919531523,0
6496,817167768,2014-06-16,309212.0,3,1.75,1150,9600,1.0,0.0,0.0,3.0,7,1150,0.0,1979,0.0,98045.0,47.4434,-121.774,1520,9976,2.5774271859874056,0,2.9165890899294404,0,15.944458066094139,0
6497,104510440,2014-06-04,219950.0,3,2.25,1500,7615,1.0,0.0,0.0,3.0,7,1150,350.0,1984,0.0,98023.0,47.3146,-122.351,1540,8649,0.31399243677805094,4,0.6106137140907507,2,2.121599493763334,0
6498,-1070934422,2014-07-23,690000.0,3,2.5,1300,5150,1.5,0.0,0.0,4.0,7,1300,0.0,1920,,98117.0,47.6838,-122.36200000000001,1400,4017,0.2649875027874134,5,0.3401889323632452,37,0.3096869168375588,2
6499,2113700500,2014-10-05,250800.0,3,1.75,1290,4000,1.0,0.0,0.0,3.0,6,1170,120.0,1943,0.0,98106.0,47.5309,-122.354,1140,4000,0.5012582020778802,4,0.09808997124505371,24,0.193240891884273,4
6500,1560930050,2015-03-25,557500.0,3,2.0,2510,35255,1.0,0.0,2.0,3.0,9,2510,0.0,1994,0.0,98038.0,47.4012,-122.025,3140,36450,0.6527981854870096,2,0.8907288258414342,1,1.492487805239563,0
6501,960269998,2014-06-24,941000.0,4,1.75,2320,3825,1.5,0.0,0.0,5.0,8,1820,500.0,1926,0.0,98105.0,47.6659,-122.32700000000001,1940,3825,0.16599469315045878,9,0.31768835288869873,65,0.5665914050865539,5
6502,-77565181,2015-04-21,3650000.0,6,4.75,5480,19401,1.5,1.0,4.0,5.0,11,3910,1570.0,1936,0.0,98105.0,47.6515,-122.277,3510,15810,0.7413696934016094,2,0.9455176505061242,3,0.9455176505061242,1
6503,822775848,2015-04-22,305000.0,4,2.75,2030,8600,1.0,0.0,0.0,4.0,7,1230,800.0,1977,0.0,98042.0,47.3942,-122.16,1810,8600,0.6389381996363813,1,0.4987920664013195,1,2.211078463410253,0
6504,1748432710,2014-07-29,815000.0,4,1.5,2060,16110,1.0,0.0,0.0,4.0,8,2060,0.0,1949,0.0,98004.0,47.5983,-122.20200000000001,2060,16110,0.4881913019695547,2,0.45716932725625725,11,1.4194399295058546,0
6505,1024039049,2014-05-12,1020000.0,3,2.5,2920,34527,1.0,0.0,4.0,4.0,9,1800,1120.0,1954,1983.0,98116.0,47.5799,-122.4,2480,7933,0.4839566480727077,4,0.33369203160430344,25,0.7327911058806788,2
6506,1250204835,2014-09-08,1240000.0,4,3.0,3330,6990,1.5,0.0,3.0,5.0,9,2330,1000.0,1928,0.0,98144.0,47.5886,-122.287,2620,5310,0.7477677467081065,4,0.33052745182688925,9,0.9402315586358904,1
6507,2093953164,2014-12-26,535000.0,3,2.5,2110,8164,2.0,0.0,0.0,3.0,9,2110,0.0,1990,0.0,98056.0,47.5269,-122.171,2390,7499,0.6250899952965174,2,0.8448878442724685,3,1.0031571580915508,0
6508,1925059049,2014-07-21,775000.0,3,1.0,1175,10454,1.0,0.0,0.0,4.0,6,1175,0.0,1949,0.0,98004.0,47.6388,-122.21799999999999,2010,10800,0.6292064268962658,4,0.9059702029263327,3,1.5683849098967988,0
6509,-829534172,2014-07-18,255000.0,3,2.0,1590,8670,1.0,,0.0,3.0,7,1590,0.0,1994,0.0,98042.0,47.3725,-122.073,1590,9253,0.8982369803844475,2,0.7445654484100097,1,1.884353701365745,0
6510,1868933975,2014-08-11,327000.0,2,1.0,1070,9750,1.0,0.0,0.0,3.0,7,1070,0.0,1947,,98155.0,47.7532,-122.318,1500,8775,0.2813140682422187,4,0.32505563315716857,7,0.6040397533275712,1
6511,1142232754,2014-11-20,560000.0,4,2.0,2720,8819,2.0,0.0,3.0,3.0,8,2240,480.0,1976,0.0,98003.0,47.338,-122.333,2960,9672,0.67127438611729,4,1.111342029234876,0,1.4145641477477884,0
6512,-409160731,2015-01-30,1340000.0,4,3.5,2980,6349,2.0,0.0,3.0,3.0,9,2980,0.0,1998,0.0,98033.0,47.6819,-122.208,2870,6349,0.6887833454182413,2,0.36243462246233904,18,1.283410555734843,0
6513,61508598,2014-12-04,199500.0,3,1.75,1160,5200,1.0,0.0,0.0,4.0,7,1160,0.0,1977,,98042.0,47.3643,-122.09,1470,5200,0.24857270042472387,4,1.1191287552804938,0,1.9387420125126462,0
6514,1722069145,2014-12-23,760000.0,4,2.5,3580,97574,2.0,0.0,0.0,3.0,9,3580,0.0,2004,,98038.0,47.3901,-122.071,2510,27068,1.2427743110549871,0,1.2488818787720588,0,1.410611502359665,0
6515,-706328607,2015-03-30,439000.0,3,2.25,3020,6000,3.0,0.0,2.0,3.0,8,1980,1040.0,1994,0.0,98108.0,47.5249,-122.319,1150,6000,0.33553133876152225,2,0.25854253810533073,6,1.2778538337032737,0
6516,-256267106,2014-09-30,527000.0,4,2.25,2380,5250,1.0,0.0,0.0,4.0,7,1410,970.0,1961,0.0,98008.0,47.6164,-122.115,2150,8560,0.42279760123635257,3,0.0521245220352416,10,0.4010011218275709,1
6517,71065497,2014-07-16,199950.0,3,2.75,2270,13590,1.5,0.0,0.0,4.0,6,1300,970.0,1948,0.0,98022.0,47.2099,-122.001,1160,13545,0.2561922975209093,2,0.2100745882376971,13,2.0933729940377495,0
6518,-1965166866,2015-02-04,254000.0,3,2.25,1660,8188,2.0,0.0,0.0,4.0,7,1660,0.0,1988,0.0,98042.0,47.3766,-122.115,1660,7000,0.32017408673506836,4,1.301822593109407,0,1.5515207864753076,0
6519,2136532984,2015-03-23,393000.0,2,1.0,830,5000,1.0,0.0,0.0,4.0,7,830,0.0,1921,0.0,98103.0,47.6914,-122.352,1110,5000,0.44603694394161575,6,0.06350494923961633,34,0.3077204706283854,4
6520,1909462954,2014-11-21,585000.0,5,2.25,2480,12614,1.0,0.0,0.0,4.0,8,1860,620.0,1979,0.0,98011.0,47.7393,-122.2,2470,12392,0.7874180076220489,1,0.7900557823017994,2,0.9301058342390511,1
6521,70233334,2014-07-16,450000.0,2,2.0,1900,7740,1.0,0.0,0.0,4.0,7,1150,750.0,1923,0.0,98126.0,47.5227,-122.37200000000001,1140,7740,0.35317053559114836,8,0.3468582003379438,14,0.6680138290900778,1
6522,-664847246,2014-06-25,565000.0,2,1.75,1670,4008,1.0,0.0,0.0,3.0,9,1670,0.0,2005,0.0,98029.0,47.5539,-122.001,2330,3752,0.535150232101096,2,0.8249349470402582,1,2.8910976381055242,0
6523,-745734542,2014-05-22,330000.0,5,2.25,2000,7900,1.0,0.0,0.0,4.0,7,1300,700.0,1986,0.0,98188.0,47.4291,-122.292,2000,9132,0.6235098190804815,4,0.5516609881289171,2,1.541548188974517,0
6524,1240700006,2015-05-11,870000.0,3,2.0,2320,65340,1.5,0.0,0.0,3.0,9,2320,0.0,1992,,98074.0,47.6106,-122.055,3100,59603,1.042859433397516,0,1.1413114807305276,0,1.2359602077503788,0
6525,-26934122,2014-07-23,585000.0,4,2.5,1860,8117,1.0,0.0,0.0,4.0,8,1460,400.0,1966,0.0,98008.0,47.6228,-122.104,2040,8199,0.17661686603139443,1,0.6715725521651288,4,1.1001045694692226,0
6526,-1073898205,2014-11-06,500000.0,3,2.5,2110,208737,2.0,,3.0,3.0,9,2110,0.0,1977,0.0,98092.0,47.2674,-122.072,2390,125017,2.776994133372235,0,2.959627410896663,0,4.4014212545393345,0
6527,55595418,2014-05-15,225000.0,3,2.0,1400,7384,1.0,0.0,0.0,3.0,7,1150,250.0,1979,,98058.0,47.4655,-122.17399999999999,1820,7992,0.259968597769169,3,0.7748952028839243,1,0.6790248455109664,1
6528,55595418,2015-03-25,295000.0,3,2.0,1400,7384,1.0,0.0,0.0,3.0,7,1150,250.0,1979,0.0,98058.0,47.4655,-122.17399999999999,1820,7992,0.259968597769169,3,0.7748952028839243,1,0.6790248455109664,1
6529,2141300420,2014-06-26,775000.0,3,2.75,2850,14800,1.0,0.0,0.0,4.0,9,1920,930.0,1976,0.0,98006.0,47.559,-122.146,3300,10809,0.4261422296733764,4,0.753524932324714,1,1.0973876272933023,0
